"ZONE","DISTRICT","SD","COUNTY","TOTHH","HHPOP","TOTPOP","EMPRES","SFDU","MFDU","HHINCQ1","HHINCQ2","HHINCQ3","HHINCQ4","TOTACRE","RESACRE","CIACRE","SHPOP62P","TOTEMP","AGE0004","AGE0519","AGE2044","AGE4564","AGE65P","RETEMPN","FPSEMPN","HEREMPN","AGREMPN","MWTEMPN","OTHEMPN","PRKCST","OPRKCST","AREATYPE","HSENROLL","COLLFTE","COLLPTE","TERMINAL","TOPOLOGY","ZERO","hhlds","gqpop"
1301,27,27,7,1286,3264,3284,2225,1087,378,309,503,245,229,328,160,29,0.182376420018422,1508,157,619,1126,905,477,38,407,591,0,151,321,0,0,4,40,0,0,2.0587,3,0,1286,20
1302,27,27,7,2463,7623,7646,4071,1973,629,526,858,631,448,1566,576,22,0.156645569620253,1075,486,1698,2665,1820,977,453,36,440,0,46,100,0,0,4,0,0,0,1.26134,1,0,2463,23
1303,27,27,7,1225,3103,3103,1632,1177,0,140,229,439,417,562,407,5,0.342105263157895,153,130,499,643,943,888,4,14,82,4,18,31,0,0,4,2,0,0,1.03643,1,0,1225,0
1304,27,27,7,2763,7420,7420,4600,2121,793,1024,639,671,429,698,548,12,0.232776192417448,766,391,1394,2351,1855,1429,20,84,523,47,2,90,0,0,4,126,0,0,1.21482,3,0,2763,0
1305,27,27,7,1741,5154,5163,3246,1327,526,496,495,541,209,480,232,71.97474,0.134544034368287,4072,260,1115,1893,1353,542,508,501,2447,100,387,129,0,0,4,235,0,0,1.61867,3,0,1741,9
1306,27,27,7,5012,13018,13044,7585,4798,736,1358,1229,1216,1209,1317,727,83,0.278503517044137,5616,552,2216,3595,3581,3100,640,428,3880,233,223,212,0,0,4,1845,0,0,1.50078,3,0,5012,25
1307,27,27,7,2786,7079,7123,4081,2514,496,625,590,827,744,830,495,36,0.282661004953999,1155,310,1170,1935,2054,1654,28,65,938,29,39,56,0,0,4,691,0,0,1.24842,3,0,2786,44
1308,27,27,7,1561,3919,3953,2012,1815,10,255,400,470,436,37851,1183,141,0.33052792654935,1963,175,596,849,1241,1092,11,166,811,303,552,120,0,0,4,0,0,0,0.98823,1,0,1561,34
1309,28,28,7,156,296,296,84,155,0,89,18,29,20,14722,838,261,0.571428571428571,389,7,27,38,76,148,1,4,23,249,112,0,0,0,4,0,0,0,1.04736,3,0,156,0
1310,28,28,7,1072,1960,2427,1655,1439,557,442,256,192,182,1041,156,340,1.02991275446614,2743,36,108,263,411,1609,166,28,2120,42,306,81,0,0,4,0,0,0,1.36938,2,0,1072,467
1311,28,28,7,2633,6275,6381,3529,3049,613,361,425,671,1176,92029,3184,239,0.396271132880392,3813,192,816,1283,1953,2137,21,220,954,627,1784,207,0,0,4,0,0,0,0.97529,1,0,2633,106
1312,28,28,7,759,1825,1864,892,965,6,267,222,167,103,187154,1192,392,0.240129799891833,388,85,299,538,595,347,6,19,66,205,38,54,0,0,5,0,0,0,0.93156,1,0,759,39
1313,28,28,7,1692,4196,4875,2674,1788,246,460,296,537,399,43845,1828,446,0.27693898655636,5443,150,851,1599,1173,1102,54,157,2256,503,2293,180,0,0,4,85,1497,170,1.0391,1,0,1692,679
1314,28,28,7,2356,5429,5475,3038,2367,609,586,490,440,840,3031,823,99,0.30939226519337,5145,187,993,1341,1486,1468,407,508,1961,584,1360,325,0,0,4,478,0,0,1.34423,2,0,2356,45
1315,28,28,7,808,1942,1962,1266,1215,44,197,157,186,268,32879,629,217,0.380781089414183,4599,60,256,461,532,653,73,86,329,623,3050,438,0,0,4,0,0,0,1.21137,3,0,808,20
1316,28,28,7,277,614,656,553,434,5,51,82,52,92,44316,1228,140,0.373271889400922,478,16,74,155,201,210,0,25,24,140,268,21,0,0,4,0,0,0,0.95659,1,0,277,42
1317,28,28,7,2243,5515,5552,2952,2091,402,703,757,411,372,1662,711,58,0.287270746322862,2937,258,976,1520,1443,1355,191,220,1633,169,506,218,0,0,4,240,0,0,1.16254,2,0,2243,37
1318,29,29,8,2092,4767,4821,2570,2430,124,353,345,556,838,24850,6420,1741,0.384516954574536,1662,161,607,1138,1354,1561,73,232,607,181,469,100,0,0,4,0,0,0,0.92435,1,0,2092,54
1319,29,29,8,3529,9591,9635,5973,3103,679,966,882,923,758,3884,1330,117,0.200725642940988,1579,535,1994,3049,2484,1573,97,205,909,55,69,244,0,0,4,14,0,0,1.07792,1,0,3529,44
1320,29,29,8,2612,5522,5569,3262,2278,676,538,726,626,722,7896,2195,334,0.374446085672083,3601,211,713,1251,1592,1802,292,1067,1668,94,343,137,0,0,4,13,0,0,0.9953,2,0,2612,47
1321,29,29,8,2631,6839,6855,3332,2637,199,774,621,755,481,752,489,30,0.262636868156592,813,305,1202,1950,1943,1455,34,181,315,49,97,137,0,0,4,0,0,0,1.15184,3,0,2631,16
1322,29,29,8,35,66,66,23,28,0,7,7,6,15,15493,3507,1197,0.625,5,1,5,7,17,36,0,0,0,0,0,5,0,0,4,102,0,0,0.94136,2,0,35,0
1323,29,29,8,3886,8271,8274,4481,3583,1016,1082,1035,832,937,1786,1109,208,0.404374300981732,5418,250,1145,1756,2222,2901,616,701,3144,209,230,518,0,0,4,1349,0,0,1.22283,3,0,3886,3
1324,29,29,8,1887,3761,3765,2219,2403,44,534,443,421,489,39085,3090,1094,0.53795740032769,4599,88,375,529,969,1804,168,1105,263,379,2189,495,0,0,5,0,0,0,0.94279,3,0,1887,4
1325,29,29,8,3636,9353,9365,5453,2924,677,633,970,994,1039,43455,2898,1017,0.238361879666227,10328,423,1699,2841,2577,1825,403,2787,2024,77,4450,587,0,0,4,0,0,0,1.0262,2,0,3636,12
1326,29,29,8,2027,5304,5327,2793,1897,10,382,398,371,876,5043,1365,453,0.276780544296468,427,220,1031,1207,1626,1243,22,102,222,13,3,65,0,0,4,0,0,0,0.95277,1,0,2027,24
1327,29,29,8,2044,4814,4814,3119,1701,426,483,591,413,557,3413,694,97,0.297522426313541,2616,209,778,1303,1389,1135,10,89,1966,18,59,474,0,0,4,1425,0,0,1.12206,1,0,2044,0
1328,29,29,8,1759,4717,5003,3080,1794,184,352,470,375,562,29862,2982,933,0.257501027538019,933,226,834,1586,1304,1053,14,128,319,245,89,138,0,0,4,0,0,0,0.9492,1,0,1759,286
1329,29,29,8,1415,3454,3454,2078,1541,16,424,276,353,362,3862,2372,202,0.314676987198571,2100,112,502,865,1073,902,505,203,524,236,400,232,0,0,4,10,0,0,0.99547,2,0,1415,0
1330,29,29,8,1460,3482,3502,2220,1458,153,306,311,399,444,559,449,41,0.276277157956547,686,160,574,961,1016,791,75,43,313,0,40,215,0,0,4,288,0,0,1.06517,1,0,1460,21
1331,29,29,8,2056,5239,5248,3338,1618,547,483,703,646,224,754,344,231,0.184365203761755,2118,274,1054,1862,1267,791,534,232,743,5,336,268,0,0,4,0,0,0,1.26152,2,0,2056,9
1332,29,29,8,2157,4723,4878,3317,1379,933,625,555,570,407,893,259,533,0.245362563237774,6168,188,690,1636,1389,975,936,1148,2679,8,897,500,0,0,4,156,0,0,1.39977,2,0,2157,155
1333,29,29,8,1550,4503,4535,2095,1215,155,291,653,436,170,301,282,19,0.188846066651553,238,231,941,1511,1146,706,13,20,142,0,5,58,0,0,4,0,0,0,1.18288,3,0,1550,33
1334,29,29,8,1581,4470,4470,2919,1639,23,242,487,443,409,410,316,91,0.244536461927766,343,226,765,1299,1263,917,10,29,220,0,21,63,0,0,4,1711,0,0,1.1153,3,0,1581,0
1335,29,29,8,2944,7383,7403,4086,1877,1276,943,720,800,481,843,521.67444,203,0.277777777777778,1545,401,1119,2306,1835,1742,344,114,964,0,17,106,0,0,4,0,0,0,1.20779,3,0,2944,21
1336,29,29,8,5505,14495,14499,7486,4638,596,1217,1404,1371,1513,3624,1865,443,0.239415644280547,7293,650,2821,3833,4344,2851,494,1341,3142,21,1657,638,0,0,4,76,0,0,1.15437,3,0,5505,4
1337,29,29,8,3252,8167,8191,4303,2466,1113,1063,959,691,539,7050,3431,943.90265,0.212026110971629,10903,410,1341,2790,2239,1411,1078,1740,4825,30,1687,1543,0,0,4,1,0,0,1.01152,2,0,3252,24
1338,29,29,8,1532,3747,3754,1873,924,402,484,478,363,207,811,662,75,0.208983840043824,593,182,624,1326,1019,603,84,34,359,1,13,102,0,0,4,0,0,0,1.03187,1,0,1532,7
1339,29,29,8,2120,5415,5418,3086,1578,536,520,663,675,262,593,433,59,0.197001328525337,830,257,909,2017,1359,876,323,59,356,0,37,55,0,0,4,0,0,0,1.11898,3,0,2120,3
1340,29,29,8,2530,6954,6965,5462,1664,1008,515,613,827,575,1042,481,281,0.145261293179805,1098,372,1198,2900,1744,751,8,60,470,0,331,229,0,0,4,0,0,0,1.09761,3,0,2530,11
1341,29,29,8,2430,6544,6644,3173,2023,397,622,681,656,471,8834,1648,78,0.218817703497369,514,327,1087,2405,1699,1126,6,37,383,5,20,63,0,0,4,0,0,0,0.95775,2,0,2430,101
1342,29,29,8,1521,4182,7052,3428,860,788,468,446,399,208,542,182,279,0.0960921551472733,2318,218,1441,3725,1117,551,9,25,2237,0,16,31,0,0,4,1995,8264,1144,1.17152,3,0,1521,2870
1343,29,29,8,1620,4553,4593,2263,1103,465,575,526,348,171,306,176,45,0.147302440116409,610,263,801,1851,1153,525,9,32,542,0,0,27,0,0,4,0,0,0,1.3422,3,0,1620,40
1344,29,29,8,2315,5680,5689,3652,945,1771,907,794,461,153,431,178,137,0.16320260256642,1773,360,1046,2294,1235,754,294,235,894,0,24,326,0,0,3,0,0,0,1.58762,3,0,2315,9
1345,29,29,8,1651,3902,3902,2632,1269,624,536,495,441,179,275,172,19,0.238208168642951,166,236,557,1420,909,780,17,32,91,0,9,17,0,0,3,0,0,0,1.35803,3,0,1651,0
1346,29,29,8,2112,4993,4998,3063,1322,865,477,764,471,400,735,316,170,0.301584036206542,3635,190,725,1626,1176,1281,61,554,2218,0,436,366,0,0,4,192,0,0,1.26668,3,0,2112,5
1347,29,29,8,1938,5334,5365,3387,1801,207,356,566,567,449,1032,286,40,0.213875047911077,1006,266,914,1792,1482,911,84,241,471,2,17,191,0,0,4,0,0,0,1.3377,3,0,1938,31
1348,30,30,8,3782,10662,10702,6051,2421,1580,1739,1287,537,219,2113,476,600,0.135184473481937,5283,688,2411,4108,2344,1151,2093,597,1467,16,623,487,0,0,4,0,0,0,1.3434,3,0,3782,40
1349,30,30,8,2632,8349,8454,4517,2148,657,767,952,623,290,2993,1333,88,0.124057406956945,1504,546,1938,3140,2023,807,261,251,835,5,55,97,0,0,4,288,0,0,1.04619,2,0,2632,105
1350,30,30,8,3066,7072,7115,3735,2101,1174,802,971,714,579,5640,1772,57,0.283959537572254,1451,325,1094,2097,1921,1678,221,294,739,8,28,161,0,0,4,0,0,0,1.0031,1,0,3066,43
1351,30,30,8,1382,3602,3725,2205,1413,64,117,253,549,463,386,354,27,0.311068175545128,636,154,629,1019,952,971,2,57,499,0,0,78,0,0,4,0,0,0,1.10521,3,0,1382,123
1352,30,30,8,1260,3120,3140,1573,1154,20,204,178,315,563,3558,1203,24,0.421414538310413,164,86,477,526,925,1126,0,18,54,0,47,45,0,0,4,0,0,0,0.95326,1,0,1260,21
1353,30,30,8,3818,6384,6384,1942,3653,385,983,1054,968,813,21662,3821,330,0.783540022547914,665,43,218,390,1087,4646,44,67,239,38,248,29,0,0,4,0,0,0,0.93329,1,0,3818,0
1354,30,30,8,2996,7868,7905,3907,3247,139,320,859,816,1001,30337,8901,574,0.302679500520291,1078,281,1497,1708,2427,1992,149,117,351,63,125,273,0,0,4,165,0,0,0.91774,1,0,2996,37
1355,30,30,8,1526,3558,3578,2225,1496,234,582,384,364,196,451,367,65,0.303448275862069,579,115,576,1009,959,919,32,30,443,0,3,71,0,0,4,1603,0,0,1.07906,2,0,1526,21
1356,30,30,8,3069,7262,7322,3343,2276,732,1131,707,527,704,688,606,73,0.272012357814914,1316,357,1338,2205,1683,1739,372,84,776,0,19,65,0,0,4,0,0,0,1.15799,2,0,3069,60
1357,30,30,8,1748,4452,4484,2613,1097,569,475,381,469,423,494,452,36,0.193304288007338,582,227,867,1569,1102,719,62,143,321,0,11,45,0,0,4,0,0,0,1.12692,2,0,1748,32
1358,30,30,8,3237,7583,7638,4321,2137,1525,1081,834,919,403,1405,827,133,0.288233710285407,2651,355,1270,2314,1829,1870,196,152,2227,0,29,47,0,0,4,1624,0,0,1.11505,2,0,3237,54
1359,30,30,8,2197,5196,5220,2862,1902,220,226,923,664,384,615,480,114,0.251526492022848,5590,267,782,1626,1483,1062,482,165,4852,0,28,63,0,0,4,0,0,0,1.43615,3,0,2197,25
1360,30,30,8,1401,2940,2976,1833,1059,380,561,294,403,143,229,151,62,0.216655148583276,768,118,429,1149,760,520,51,297,334,5,2,79,0,0,4,0,0,0,1.37261,3,0,1401,36
1361,30,30,8,1099,2140,2167,1540,211,890,485,401,174,39,305,73.41171,226,0.155123339658444,6390,118,332,1000,483,234,819,2166,1988,16,90,1311,0,0,2,16,0,0,2.525,3,0,1099,28
1362,30,30,8,1894,3722,3730,1843,1010,905,779,615,312,188,328,259,69,0.317805953693495,1965,118,494,1200,908,1010,130,592,971,0,45,227,0,0,3,0,0,0,1.34392,3,0,1894,8
1363,30,30,8,916,2189,2194,1455,643,361,262,334,179,141,510,146,357,0.2029053420806,12260,86,264,909,678,257,238,352,8774,0,0,2896,0,0,3,2282,5889,15613,1.48854,3,0,916,5
1364,30,30,8,1758,3908,3929,2844,1234,713,622,531,418,187,291,244,31,0.180842711332112,830,201,607,1550,1004,567,117,125,546,0,21,21,0,0,3,7,0,0,1.2528,3,0,1758,21
1365,30,30,8,1804,4178,4219,2270,1834,196,335,490,422,557,862,673,134,0.368023397514014,2948,161,613,944,1191,1310,50,150,685,0,40,2023,0,0,4,0,0,0,1.07962,1,0,1804,41
1366,30,30,8,3127,7206,7472,4484,2773,1174,542,611,876,1098,5217,4050.52856,556,0.405531856336865,6587,211,1018,1510,2124,2609,212,815,2761,20,2501,278,0,0,4,32,0,0,1.00796,1,0,3127,266
1367,30,30,8,2057,5192,5249,2415,1545,394,622,597,359,479,3352,921,79,0.282664054848188,1227,230,882,1457,1459,1221,21,88,811,34,27,246,0,0,5,0,0,0,1.03825,1,0,2057,58
1368,30,30,8,1950,4953,4994,2466,1153,563,470,672,527,281,5122,564,2200.96899,0.207947292567428,12975,234,1017,1599,1356,788,290,2634,3678,132,4921,1320,0,0,5,849,0,0,1.13344,3,0,1950,41
1369,30,30,8,1666,4602,4654,2504,1617,24,533,499,385,249,1288,426,286,0.199292973928414,3956,235,778,1575,1342,724,531,300,1860,12,716,537,0,0,4,0,0,0,1.5678,3,0,1666,51
1370,30,30,8,3819,10390,10428,6387,3464,487,865,626,1306,1022,6797,6648,34,0.213764543482548,1224,581,1838,3482,2770,1757,94,78,483,171,169,229,0,0,5,1230,0,0,0.93398,3,0,3819,38
1371,30,30,8,2009,5424,5443,3968,1630,457,267,575,756,411,550,501,45,0.19928220627125,737,267,988,1905,1421,862,45,34,540,16,3,99,0,0,4,0,0,0,1.10163,3,0,2009,20
1372,30,30,8,1598,5356,5405,2866,1242,435,478,473,495,152,418,346,20,0.150846490393761,485,338,1242,1973,1213,639,17,36,385,2,4,41,0,0,4,0,0,0,1.18644,3,0,1598,49
1373,30,30,8,2756,7075,7132,4820,1016,2100,1082,866,686,122,499,296,196,0.144175317185698,3871,464,1467,2860,1511,830,226,1159,1617,0,503,366,0,0,4,233,336,0,1.56454,3,0,2756,57
1374,30,30,8,2887,7576,7598,4264,1447,1539,1088,713,665,421,617,356,252,0.140208417918528,5206,451,1531,3227,1516,873,804,1256,1926,0,546,674,0,0,4,41,0,0,1.51002,3,0,2887,22
1375,30,30,8,2926,7471,7550,5240,2594,486,591,1154,767,414,843,625,204,0.260384039221027,2220,386,1252,2389,1852,1671,134,594,1016,0,419,57,0,0,4,0,0,0,1.20748,3,0,2926,79
1376,30,30,8,2090,6583,6764,4101,1815,384,572,789,577,152,541,380,133,0.145788993615081,2564,391,1373,2505,1728,767,189,946,1036,2,146,245,0,0,4,0,0,0,1.41568,3,0,2090,181
1377,30,30,8,2076,5977,5999,3158,1223,957,662,698,568,148,403,341,53,0.147583133356188,1934,347,1192,2361,1402,697,385,546,831,18,37,117,0,0,4,0,0,0,1.2506,3,0,2076,22
1378,30,30,8,2809,9134,9206,4708,1897,898,1088,1039,486,196,796,677,114,0.121076734055624,1799,552,2220,3450,2105,879,242,141,995,0,287,134,0,0,4,574,0,0,1.17969,3,0,2809,72
1379,30,30,8,1456,5634,5675,3801,1116,384,405,400,481,170,305,289,16,0.122123573111071,449,338,1419,2120,1250,548,81,12,297,0,0,59,0,0,4,0,0,0,1.24233,3,0,1456,41
1380,30,30,8,2468,8721,8851,4729,2012,504,712,840,660,256,3167,1376,819,0.121514869888476,7076,548,2118,3142,2256,787,1797,958,1467,24,1264,1566,0,0,4,1078,0,0,1.13624,3,0,2468,130
1381,30,30,8,3788,12194,12578,7302,3094,852,897,1376,975,540,7886,3004,519,0.141420747159323,5565,701,2504,4680,3325,1368,217,1195,1792,76,1094,1191,0,0,4,0,0,0,1.03761,3,0,3788,385
1382,30,30,8,2453,6767,6787,4319,2281,292,536,620,699,598,6085,1694,83,0.272382972276928,1854,286,1159,1972,1849,1521,39,87,1177,141,255,155,0,0,4,95,0,0,1.01107,3,0,2453,21
1383,30,30,8,2443,6164,6179,4172,3214,108,583,307,575,978,10243,4778,197,0.37144283574638,1362,201,828,1446,1754,1950,66,110,322,243,413,208,0,0,5,8,0,0,0.93096,1,0,2443,14
1384,30,30,8,2683,6265,6281,3755,1963,625,597,646,936,504,2712,1380,332.24814,0.311834997544606,4296,202,1078,1607,1760,1634,487,785,1801,20,643,560,0,0,4,1386,0,0,1.08053,1,0,2683,16
1385,30,30,8,2052,4923,4923,2594,1814,265,684,458,430,480,2130,1398,83,0.3734335839599,769,173,720,1099,1385,1546,22,77,409,31,135,95,0,0,5,0,0,0,0.97071,1,0,2052,0
1386,30,30,8,1729,4036,4076,2178,1551,213,458,425,405,441,2077,1286,201,0.32744702320888,2143,157,624,1029,1154,1112,281,436,946,81,206,193,0,0,5,0,0,0,1.01034,1,0,1729,40
1387,30,30,8,1918,4921,4921,3008,2060,23,382,588,577,371,11005,3928,96,0.348725449226912,543,182,643,1226,1431,1439,6,103,133,72,45,184,0,0,5,0,0,0,0.9241,1,0,1918,0
1388,30,30,8,459,1169,1169,599,416,8,80,135,106,138,17124,4547,39,0.367634124890062,102,41,158,297,304,369,0,25,25,6,0,46,0,0,5,98,0,0,0.91872,1,0,459,0
1389,31,31,8,1908,4274,4289,2496,2797,38,449,537,341,581,36280,5317,554,0.407096619515704,1151,141,462,954,1252,1480,77,108,703,44,62,157,0,0,5,0,0,0,0.92449,1,0,1908,14
1390,31,31,8,1600,3217,3256,1761,2533,207,652,531,223,194,18508,2311,278,0.353646984527944,446,109,297,775,1151,924,17,29,286,47,21,46,0,0,5,0,0,0,0.92887,1,0,1600,39
1391,31,31,8,1765,3842,3969,2291,2274,250,588,489,454,234,14817,1838,450,0.286010362694301,961,129,547,1104,1269,920,129,52,670,17,22,71,0,0,5,0,0,0,0.96634,1,0,1765,126
1392,31,31,8,1868,4295,4295,2790,2360,125,493,692,393,290,10141,3592,402,0.356715345942064,944,161,589,1045,1260,1240,32,55,244,86,445,82,0,0,5,0,0,0,0.93355,1,0,1868,0
1393,31,31,8,1516,3441,3441,2481,1633,69,423,397,357,339,11502,1896,302,0.334030475052286,938,133,407,902,1037,962,21,55,355,14,440,53,0,0,5,585,0,0,0.94559,1,0,1516,0
1394,31,31,8,2990,9458,9526,5809,2834,305,395,418,1162,1015,7847,2745,821,0.177118186724231,1849,473,2090,2907,2731,1325,11,489,794,30,357,168,0,0,4,1791,0,0,0.9674,2,0,2990,69
1395,31,31,8,3322,9026,9072,5273,2650,569,894,673,1058,697,1718,911,411,0.241754505270316,4857,413,1749,2684,2413,1813,660,1204,1358,62,771,802,0,0,4,13,0,0,1.16811,3,0,3322,46
1396,31,31,8,3685,10077,10167,6178,3786,243,704,843,1096,1042,15393,2471,172,0.256067961165049,1700,443,1938,2565,3141,2080,153,134,1112,86,107,108,0,0,4,0,0,0,0.99236,3,0,3685,90
1397,31,31,8,2198,5258,5258,2564,2586,202,509,711,497,481,16208,3065,1244,0.318146265154478,1565,208,802,1349,1475,1424,266,143,235,84,537,300,0,0,4,165,0,0,0.93229,1,0,2198,0
1398,31,31,8,1577,3710,3710,2355,1682,165,315,359,426,477,807,614,77,0.331208425720621,759,159,526,920,1074,1031,6,39,290,362,11,51,0,0,4,0,0,0,1.06121,1,0,1577,0
1399,31,31,8,1667,4480,4506,2571,1287,743,444,467,375,381,791,266,499,0.205157462345961,5518,243,834,1564,1127,738,579,653,2805,18,869,594,0,0,4,630,0,0,1.35177,2,0,1667,26
1400,31,31,8,953,2238,2279,1161,1413,24,183,226,214,330,55176,3366,1309,0.421028880866426,1173,70,259,473,663,814,29,48,148,204,695,49,0,0,4,0,0,0,0.9186,1,0,953,40
1401,31,31,8,1335,3484,3518,2376,1796,43,278,245,329,483,142961,3682,2348,0.329143525285004,3925,111,470,890,1104,943,28,120,860,1185,1584,148,0,0,4,73,0,0,0.92607,1,0,1335,34
1402,31,31,8,4032,10609,10634,6056,3645,652,1153,1021,1122,736,53379,3209.50806,1688,0.257783794237091,3099,527,1878,3244,2735,2250,241,189,1080,406,783,400,0,0,4,414,0,0,0.95515,1,0,4032,25
1403,31,31,8,1881,3821,3865,1715,4002,64,609,714,315,243,280405,12859,1278,0.484171322160149,670,108,305,741,1112,1599,36,67,396,56,60,55,0,0,5,0,0,0,0.90647,1,0,1881,44
1404,32,32,9,1054,2620,2675,1446,1080,21,122,151,205,576,7265,1047,858,0.371885459278542,315,79,383,534,819,860,1,118,100,4,54,38,0,0,5,0,0,0,0.93046,1,0,1054,55
1405,32,32,9,1085,2874,2909,1661,1040,26,175,288,197,425,2603,518,189,0.264363885088919,2703,124,492,771,904,618,903,274,1213,0,123,190,0,0,4,0,0,0,1.20683,1,0,1085,35
1406,32,32,9,675,1555,1555,984,676,39,108,93,208,266,2559,205,97,0.371721049264235,2869,59,178,279,561,478,246,536,635,0,209,1243,0,0,3,0,0,0,1.30051,3,0,675,0
1407,32,32,9,2642,6681,6807,3512,2093,726,699,630,613,700,2370,745,506,0.235861464270057,7881,346,1388,1820,1923,1330,166,2582,1420,8,2986,719,0,0,5,0,0,0,1.14226,2,0,2642,126
1408,32,32,9,2293,5546,5546,3467,1575,737,419,768,437,669,4314,824,54,0.309955156950673,980,227,905,1411,1512,1491,16,118,629,0,142,75,0,0,4,0,0,0,1.07028,1,0,2293,0
1409,32,32,9,3090,7850,7871,4579,2458,700,349,860,859,1022,1468,656,268,0.274519716885743,1880,360,1349,2046,2303,1813,175,502,884,65,154,100,0,0,4,1296,0,0,1.1404,1,0,3090,21
1410,32,32,9,2063,5264,5293,3192,1131,936,514,464,575,510,529,159,69,0.182672429994362,1423,281,1017,1798,1429,768,286,234,478,0,13,412,0,0,3,22,0,0,1.60592,2,0,2063,29
1411,32,32,9,2583,6445,6527,3758,1914,929,795,471,600,717,1157,867,62,0.281359548849261,1502,324,1088,1806,1761,1548,12,129,1185,6,12,158,0,0,4,123,0,0,1.1377,1,0,2583,82
1412,32,32,9,4115,10953,11080,6188,3157,1270,1141,1059,896,1019,1349,723,150,0.23307595618603,4836,563,2118,3163,3062,2174,510,731,2571,0,306,718,0,0,4,0,0,0,1.38819,1,0,4115,127
1413,32,32,9,934,2263,2278,1231,1008,54,193,178,238,325,2388,289,102,0.354585152838428,1234,65,378,447,708,680,58,532,502,0,118,24,0,0,4,1076,0,0,1.39292,1,0,934,15
1414,32,32,9,2724,7297,7338,4042,2761,0,485,473,538,1228,10312,1400,59,0.316702819956616,608,287,1333,1569,2195,1954,38,88,365,0,28,89,0,0,4,0,0,0,1.01175,1,0,2724,41
1415,33,33,9,1613,3762,3789,2095,2072,126,361,337,456,459,126275,3686,2001,0.359674455237595,2021,140,520,887,1091,1151,108,149,909,329,286,240,0,0,5,156,0,0,0.92953,1,0,1613,27
1416,33,33,9,634,1322,1325,798,1117,29,174,206,174,80,74340,1673,78,0.425675675675676,359,40,163,272,352,498,2,9,251,36,11,50,0,0,4,0,0,0,0.93269,1,0,634,3
1417,33,33,9,143,349,357,282,131,38,28,14,34,67,17892,274,15,0.261838440111421,122,15,62,95,107,78,0,10,107,0,0,5,0,0,5,0,0,0,0.95844,1,0,143,8
1418,33,33,9,1643,3880,3899,2201,1567,126,449,233,532,429,6296,1443,72,0.346772135748916,531,122,574,820,1241,1142,24,43,388,5,20,51,0,0,5,0,0,0,0.9597,1,0,1643,19
1419,33,33,9,1314,3105,3108,1779,1011,453,363,244,365,342,1120,241,43,0.27752880921895,580,116,591,709,975,717,59,48,297,0,117,59,0,0,4,0,0,0,1.16284,1,0,1314,3
1420,33,33,9,2750,7418,7450,4524,2638,275,224,588,608,1330,2561,1120,48,0.257043664040593,1064,299,1739,1391,2435,1586,94,91,633,3,29,214,0,0,4,237,0,0,1.05526,1,0,2750,32
1421,33,33,9,3165,7369,7559,4229,1573,2083,914,816,785,650,1238,672,220,0.312582258489076,6820,356,1273,1948,1905,2077,561,873,4883,0,273,230,0,0,4,1117,0,0,1.25148,1,0,3165,189
1422,33,33,9,2288,5863,5906,3510,2261,171,323,563,659,743,1649,648,87,0.288024254674078,2274,269,1098,1304,1801,1434,89,343,1455,0,164,223,0,0,4,123,0,0,1.18023,1,0,2288,43
1423,33,33,9,2392,6199,6263,3597,2399,69,319,331,574,1168,4392,624,69,0.298443456162643,769,255,1248,1289,1892,1579,42,116,500,7,44,60,0,0,4,8,0,0,1.1317,1,0,2392,65
1424,33,33,9,1899,4073,4090,2461,651,1189,543,469,455,432,2662,139,202,0.278034541474094,4518,177,554,1475,952,932,103,1431,2204,1,278,501,0,0,3,38,0,0,1.85112,1,0,1899,17
1425,33,33,9,2407,5850,5906,3677,1862,530,576,526,564,741,2772,504.34985,281,0.319184773454607,4541,237,819,1600,1730,1520,38,928,1213,0,12,2350,0,0,4,0,0,0,1.3003,1,0,2407,56
1426,33,33,9,2155,5310,5310,2998,2293,17,164,314,460,1217,2250,874,344,0.378606219557887,573,198,848,929,1573,1762,130,87,225,0,69,62,0,0,4,0,0,0,0.99333,1,0,2155,0
1427,33,33,9,2840,7536,8139,4049,2005,1005,668,695,534,943,1717,671,116,0.21803959912002,3402,430,1684,2608,1935,1482,461,603,2135,0,61,142,0,0,4,1287,649,459,1.33157,1,0,2840,604
1428,33,33,9,2640,10374,10441,6024,872,1718,913,757,507,463,1037,120,281,0.114900914634146,9571,660,2292,4458,2206,825,2439,1878,1904,0,1428,1922,0,0,3,0,0,0,2.48447,2,0,2640,68
1429,33,33,9,1846,4556,4587,3071,1297,679,421,435,402,588,715,336,147,0.207113424419866,2784,301,668,1567,1265,786,610,406,709,0,409,650,0,0,4,8,0,0,1.47788,1,0,1846,31
1430,33,33,9,2731,5895,6089,3420,1037,1765,662,802,674,593,569,247,117,0.20764580950825,6638,290,791,2243,1755,1010,514,1291,3404,0,372,1057,0,0,3,0,0,0,2.14794,1,0,2731,194
1431,33,33,9,3702,8555,8603,5598,2401,1486,920,689,779,1314,1179,590,74,0.241674375578168,1117,428,1355,2641,2379,1800,89,286,600,0,25,117,0,0,4,411,0,0,1.21132,1,0,3702,48
1432,33,33,9,2061,4732,4775,2608,1372,658,362,307,551,841,672,388,72.06339,0.275416666666667,2157,179,861,1118,1535,1082,191,369,1294,2,53,248,0,0,4,0,108,354,1.30958,1,0,2061,43
